"AnnualRefresh","Area","CompanyAltName","CompanyName","Degree","EquitySchedule","Experience","ExperienceLevel","GreenCard","JobFunction","JobType","Level","OtherOffer","PositionType","PostTime","PostTitle","PostUser","PromotionPkg","RelocationFee","Satisfaction","Season","Source","SpiderTime","URL","Year","_type"
"-","欧洲","-","Amazon","硕士","25%/25%/25%/25%","1-3年","在职跳槽","-","码农类General","全职","-","沒比現在高","IC (Individual Contributor 技术岗，不管人)","null","Amazon 德國柏林 package","cchongwen73","-","15000 EUR","沒去","7-9月","网上海投","1.538872576697E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=287426","2016","TrailItem"
"-","BayArea","wish","-","硕士","四年","1-3年","在职跳槽","-","DataEng","全职","-","no","IC (Individual Contributor 技术岗，不管人)","null","wish risk 组 data eng","xuanyue","-","-","在犹豫, 接下来有coursera, expedia & google的onsite 在月底.","7-9月","网上海投","1.538872576758E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=433401&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","-","Google","博士","25-25-25-25","1-3年","在职跳槽","-","码农类General","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","Google包裹","hello_","-","-","NO","10-12月","网上海投","1.538872578103E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=314365","2017","TrailItem"
"-","Greater New York Area","-","Bloomberg","硕士","-","1-3年","在职跳槽","开始工作6个月","码农类General","全职","-","Off-Market price","IC (Individual Contributor 技术岗，不管人)","null","一个我超满意的Bloomberg 包裹","找工作啊找工作","-","5000 untaxed, 30天的免费temp house，提供搬家服务","满意，去","4-6月","猎头","1.53887257874E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=424598","2018","TrailItem"
"-","BayArea","-","Nvidia","硕士","25 25 25 25","3-5年","在职跳槽","-","电路/电子/半导体类","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","Nvidia硬件","lapore","-","-","-","4-6月","内推","1.538872581183E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=429381&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","Greater New York Area","-","Uber","硕士","4 years","5-10年","在职跳槽","-","码农类General","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","黑车 扭腰 饭馆租","taddyhuo","-","-","-","1-3月","网上海投","1.538872581229E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=383230&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","-","-","-","-","-","-","-","-","-","-","-","-","-","null","初创公司","rosstalent","-","-","-","-","-","1.53887258124E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=433383&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","-","TrailItem"
"yes","Greater Seattle Area","Tableau","-","本科","25% after one year, then quarterly, 4 years","<3个月短暂实习/全职","fresh grad应届毕业生","after getting H1B","码农类General","全职","-","Microsoft","IC (Individual Contributor 技术岗，不管人)","null","帮朋友转发Tableau new grad标准包","iwlam525","yes","5K","yes","10-12月","内推","1.538872582076E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=432799&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2017","TrailItem"
"-","-","-","-","-","-","-","-","-","-","-","","-","-","null","好几个月前的美的offer","johnsonlee0805","-","-","-","-","-","1.538872582323E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=433336&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","-","TrailItem"
"-","Greater Seattle Area","-","Amazon","硕士","5,15,40,40","3个月-1年","在职跳槽","-","码农类General","全职","4","比现在的少","IC (Individual Contributor 技术岗，不管人)","null","亚麻中等包","xiaxiaya","-","10k 2yr contract","-","4-6月","Other","1.538872584457E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=433168&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","Greater Seattle Area","-","Oracle","硕士","25 25 25 25","3-5年","在职跳槽","-","码农类General","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","甲骨文 云","mailishuati","-","-","不知道","4-6月","网上海投","1.538872586078E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=433271&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"－","BayArea","Unity Technologies","-","硕士","-","fresh grad 无实习/全职","fresh grad应届毕业生","－","DataEng","全职","-","－","IC (Individual Contributor 技术岗，不管人)","null","Unity Technologies","风屏","－","5000","－","4-6月","网上海投","1.538872586576E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=425488&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","Greater Seattle Area","-","Microsoft","博士","5 years","1-3年","在职跳槽","律师说EB1文章不够","工程类","全职","","拿着Qualcomm的offer beat出来的","-","null","Microsoft Offer","dapeng90000","-","No - 人在本地","Package满意，绿卡文章怎么凑","1-3月","Other","1.538872588464E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=244544&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2017","TrailItem"
"-","BayArea","-","Google","硕士","-","3-5年","在职跳槽","-","码农类General","全职","3","-","IC (Individual Contributor 技术岗，不管人)","null","狗家硕士工作五年给entry level我是不是被hr阴了","crystalwolf79","-","-","-","4-6月","猎头","1.538872589488E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=425014&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","唯品会美国分部","-","博士","N","<3个月短暂实习/全职","fresh grad应届毕业生","-","码农类General","实习","-","-","IC (Individual Contributor 技术岗，不管人)","null","报唯品会湾区research intern包裹","meame2018","-","N","不去","1-3月","猎头","1.538872589971E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=427933&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","-","Google","硕士","25 25 25 25","3-5年","在职跳槽","-","电路/电子/半导体类","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","google hardware","lapore","-","-","去","4-6月","猎头","1.53887259074E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=431600&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","Greater Seattle Area","-","Microsoft","硕士","25%","3个月-1年","其他","-","码农类General","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","巨硬正常包","878112146","-","-","-","4-6月","Other","1.538872591075E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=430964&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","Greater Seattle Area","-","Microsoft","硕士","5yr","1-3年","在职跳槽","-","码农类General","全职","","手头还有arstia network，头两家当做试金石的公司，都给了","-","null","microsoft azure offer","bumbing","-","9000","不去，和现在一样，虽然税后多，但是放弃了湾区的机会，钱没比现在多，还要去做封闭的技术stack","7-9月","校园招聘会","1.538872591496E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=199230&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2016","TrailItem"
"-","Greater Seattle Area","-","Microsoft","硕士","25%  * 4 yr","1-3年","在职跳槽","3个月","码农类General","全职","60","IBM","IC (Individual Contributor 技术岗，不管人)","null","微软跳槽包FYI","gallardo","-","12k","-","10-12月","网上海投","1.538872591987E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=433977&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2017","TrailItem"
"-","BayArea","-","Pinterest","硕士","25 25 25 25","5-10年","在职跳槽","-","码农类General","全职","5","-","IC (Individual Contributor 技术岗，不管人)","null","钉有趣包裹","seaseed","-","-","不去","4-6月","内推","1.538872592879E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=432669&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","北京","-","Microsoft","硕士","25%/year","3-5年","在职跳槽","-","码农类General","全职","63","无","IC (Individual Contributor 技术岗，不管人)","null","北京微软Offer，求建议是否该回国","倒序浏览","-","100000RMB","-","4-6月","猎头","1.538872593629E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=433266&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","Walmart Ecommerce","-","硕士","1 2 3 4","3-5年","在职跳槽","不知道","码农类General","全职","4","-","IC (Individual Contributor 技术岗，不管人)","null","Walmart Sr SDET 包裹","wuyou8933","-","-","不去","4-6月","网上海投","1.538872594013E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=430194&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","-","Amazon","硕士","大家都懂的","5-10年","在职跳槽","-","码农类General","全职","5","被其他公司晾着","IC (Individual Contributor 技术岗，不管人)","null","Amazon Alexa SDE II","ttyrueiwoqp","-","没说具体数字","挺不错 目前首选","1-3月","Other","1.538872594506E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=372930&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","美国其他地区","-","-","博士","无","<3个月短暂实习/全职","fresh grad应届毕业生","-","Other","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","City Bank","renbaoshan","-","-","已去","1-3月","网上海投","1.538872595509E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=434141&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","Greater New York Area","-","Bloomberg","硕士","没上市","3个月-1年","在职跳槽","-","码农类General","全职","-","软，start up","IC (Individual Contributor 技术岗，不管人)","null","bb一年经验跳槽包","aokise","-","-","不去","4-6月","猎头","1.538872595912E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=429567&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","Greater New York Area","JP Morgan Chase","-","博士","-","<3个月短暂实习/全职","fresh grad应届毕业生","-","分析|数据科学类","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","JP Morgan Chase Data Scientist Associate","2222","-","还没有谈","不去","4-6月","校园招聘会","1.538872596519E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=423637&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","Chicago","Chase","-","硕士","4","<3个月短暂实习/全职","fresh grad应届毕业生","听说给办","分析|数据科学类","全职","-","继续找","IC (Individual Contributor 技术岗，不管人)","null","【offer】chase DS","薇薇娜娜","-","5k","还在考虑","10-12月","网上海投","1.538872597084E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=311726&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2017","TrailItem"
"-","Greater Seattle Area","-","Facebook","博士","25 25 25 25","5-10年","在职跳槽","-","码农类General","全职","4","-","IC (Individual Contributor 技术岗，不管人)","null","fb被低级别，求建议","倒序浏览","-","不知道","-","4-6月","猎头","1.538872597765E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=431982&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","Greater Boston Area","-","Amazon","硕士","5%， 15%， 40%， 40%","3-5年","在职跳槽","-","分析|数据科学类","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","全职 @ Amazon Boston","ligure1234","-","10K","-","1-3月","内推","1.538872598154E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=429401&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","Greater Seattle Area","-","Microsoft","本科","25%","5-10年","在职跳槽","-","码农类General","全职","-","其他大厂offer","IC (Individual Contributor 技术岗，不管人)","null","巨硬SED2 OFFER","myrenhai","-","local","不去","4-6月","猎头","1.538872599085E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=434601&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","美国其他地区","沃尔玛","-","硕士","4ys","1-3年","在职跳槽","-","DataEng","全职","2","其他offer","IC (Individual Contributor 技术岗，不管人)","null","沃尔玛实验室阿肯色农村 Data Engineer 2 包","Yue8686","-","10k","不去","4-6月","网上海投","1.538872599877E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=434607&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","-","Google","本科","unknown","<3个月短暂实习/全职","fresh grad应届毕业生","-","码农类General","全职","3","-","IC (Individual Contributor 技术岗，不管人)","null","谷歌本科标准包","飞絮成霜","-","有，package还未到","-","4-6月","内推","1.538872600358E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=434474&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"听说没有？","Greater Seattle Area","-","Oracle","硕士","25*4","1-3年","在职跳槽","-","码农类General","全职","3","-","IC (Individual Contributor 技术岗，不管人)","null","奥肉蔻克劳德 包裹","cheng.812","-","n/a","纠结","4-6月","网上海投","1.538872602017E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=420729&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","Greater Seattle Area","-","Microsoft","硕士","不清楚 可能25/25/25/25","3-5年","在职跳槽","-","码农类General","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","微软 算低吗","jwell","-","-","-","7-9月","猎头","1.538872604082E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=434002&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","-","Google","硕士","25/25/25/25","1-3年","在职跳槽","-","码农类General","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","2018 google cloud 湾区 T3 一般包","moonyellow","-","-","去","4-6月","猎头","1.538872604691E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=432568&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
