Data,DataType,PostID 
SDE I,Title,431732
无,YearlyBonus,427215
68000/48000,SignBonus,427215
90,Equity,427215
152000,BaseSalary,427215
sde2,Title,427215
8%,YearlyBonus,431390
0,SignBonus,431390
0,Equity,431390
110000,BaseSalary,431390
Software Engineer,Title,431390
10%,YearlyBonus,431532
無，當初已領過,SignBonus,431532
無，照當初入職一樣,Equity,431532
119.5,BaseSalary,431532
SDE2,Title,431532
NA,YearlyBonus,431572
NA,SignBonus,431572
"10,000",Equity,431572
"155,000",BaseSalary,431572
Staff Software Engineer,Title,431572
10%,YearlyBonus,431285
25000,SignBonus,431285
110000,Equity,431285
140000,BaseSalary,431285
big data engineer,Title,431285
10%,YearlyBonus,430091
50000,SignBonus,430091
275000,Equity,430091
155000,BaseSalary,430091
SDE,Title,430091
,YearlyBonus,362047
20000,SignBonus,362047
150000,Equity,362047
135000,BaseSalary,362047
SDE,Title,362047
20%? 没定下来,YearlyBonus,430668
10k,SignBonus,430668
20k,Equity,430668
115k,BaseSalary,430668
没说，感觉是SDE 2,Title,430668
10%,YearlyBonus,381086
10000,SignBonus,381086
200000,Equity,381086
130000,BaseSalary,381086
Software Engineer,Title,381086
1.3W,YearlyBonus,345438
0,SignBonus,345438
36W,Equity,345438
13W,BaseSalary,345438
SDE,Title,345438
10,YearlyBonus,405529
100,SignBonus,405529
300,Equity,405529
160,BaseSalary,405529
E4,Title,405529
15%,YearlyBonus,314365
50k,SignBonus,314365
480GSU,Equity,314365
160k,BaseSalary,314365
SDE,Title,314365
没有,YearlyBonus,340365
25k,SignBonus,340365
3400shares,Equity,340365
225k,BaseSalary,340365
不清楚,Title,340365
10%,YearlyBonus,290211
100000,SignBonus,290211
320k,Equity,290211
150000,BaseSalary,290211
research scientist,Title,290211
0,YearlyBonus,429210
36000 + 31000,SignBonus,429210
44,Equity,429210
112000,BaseSalary,429210
SDE1,Title,429210
10%,YearlyBonus,425502
10k,SignBonus,425502
33000/3years,Equity,425502
105000,BaseSalary,425502
Mid level,Title,425502
N/A,YearlyBonus,432693
5K...,SignBonus,432693
170000/4 years,Equity,432693
140000,BaseSalary,432693
Senior Integration Engineer,Title,432693
15%,YearlyBonus,417648
100K,SignBonus,417648
350K,Equity,417648
135K,BaseSalary,417648
SDE,Title,417648
15%,YearlyBonus,404056
10k,SignBonus,404056
"94,500",Equity,404056
"103,000",BaseSalary,404056
Software Engineer,Title,404056
10&amp;,YearlyBonus,432518
25K,SignBonus,432518
150K,Equity,432518
150K,BaseSalary,432518
E4,Title,432518
15%,YearlyBonus,432121
50k,SignBonus,432121
360k,Equity,432121
140k,BaseSalary,432121
3,Title,432121
10%,YearlyBonus,373420
60k,SignBonus,373420
160k,Equity,373420
170k,BaseSalary,373420
4,Title,373420
0,YearlyBonus,430470
0,SignBonus,430470
0,Equity,430470
0,BaseSalary,430470
E,Title,430470
30k,YearlyBonus,431228
2yr 30k/30k,SignBonus,431228
-,Equity,431228
180k,BaseSalary,431228
senior software engineer,Title,431228
没说,YearlyBonus,431874
4.5w 3.5w,SignBonus,431874
109,Equity,431874
132000,BaseSalary,431874
Software Development Engineer,Title,431874
15%,YearlyBonus,432313
50K,SignBonus,432313
145K,BaseSalary,432313
310K,Equity,432313
T3,Title,432313
-,YearlyBonus,431455
-,SignBonus,431455
-,Equity,431455
36/hr,BaseSalary,431455
Engineering Intern,Title,431455
20000,YearlyBonus,429675
10000,SignBonus,429675
130000,BaseSalary,429675
20000,Equity,429675
sde3,Title,429675
10%,YearlyBonus,431877
没有,SignBonus,431877
200000,Equity,431877
150000,BaseSalary,431877
Software Engineer,Title,431877
0,YearlyBonus,432201
0,SignBonus,432201
0,Equity,432201
12.5万,BaseSalary,432201
Senior Data Consultant,Title,432201
55000,YearlyBonus,366761
0,SignBonus,366761
460000,Equity,366761
147000,BaseSalary,366761
SDE II,Title,366761
25% target,YearlyBonus,424543
50k,SignBonus,424543
1850 shares,Equity,424543
155000,BaseSalary,424543
P7+,Title,424543
20k,YearlyBonus,431878
20k,SignBonus,431878
0,Equity,431878
160000,BaseSalary,431878
Senior Software Engineer,Title,431878
不知道,YearlyBonus,228919
75000,SignBonus,228919
165,Equity,228919
150000,BaseSalary,228919
SDE II,Title,228919
0,YearlyBonus,249794
57k，分两年,SignBonus,249794
98,Equity,249794
115,BaseSalary,249794
1,Title,249794
不知道,YearlyBonus,431592
40000,SignBonus,431592
120000,Equity,431592
108000,BaseSalary,431592
Software Engineer,Title,431592
10%,YearlyBonus,430825
250k,SignBonus,430825
150k,Equity,430825
145k,BaseSalary,430825
软件工程师。 Software engineer.,Title,430825
N/A,YearlyBonus,433086
1000,SignBonus,433086
2000 options,Equity,433086
95000,BaseSalary,433086
SWE,Title,433086
0,YearlyBonus,432742
30k,SignBonus,432742
0,Equity,432742
200k,BaseSalary,432742
data scientist,Title,432742
0-20%,YearlyBonus,422332
15000,SignBonus,422332
2500,Equity,422332
113500,BaseSalary,422332
Software Engineer,Title,422332
25%,YearlyBonus,432777
0,SignBonus,432777
0,Equity,432777
150,BaseSalary,432777
Director,Title,432777
no,YearlyBonus,432545
[hide=150]87K + 65K[/hide],SignBonus,432545
[hide=150]150[/hide],Equity,432545
[hide=150]170k[/hide],BaseSalary,432545
Software Engineer,Title,432545
n/a,YearlyBonus,432757
100k,SignBonus,432757
n/a,Equity,432757
160k,BaseSalary,432757
SDEII,Title,432757
20000,YearlyBonus,431876
20k 20k,SignBonus,431876
460000,Equity,431876
175000,BaseSalary,431876
senior software engineer,Title,431876
15%,YearlyBonus,432371
50K,SignBonus,432371
450000,Equity,432371
175000,BaseSalary,432371
E5,Title,432371
20% of 4-year grant for new hires,YearlyBonus,432776
5k,SignBonus,432776
850k,Equity,432776
175k,BaseSalary,432776
Senior Software Engineer,Title,432776
17%,YearlyBonus,431138
50k,SignBonus,431138
450k,Equity,431138
175k,BaseSalary,431138
sde2,Title,431138
0,YearlyBonus,432741
0,SignBonus,432741
150k,Equity,432741
140k,BaseSalary,432741
DS,Title,432741
10%,YearlyBonus,428160
40k,SignBonus,428160
300k,Equity,428160
150k,BaseSalary,428160
E4,Title,428160
30000,YearlyBonus,424598
0,SignBonus,424598
0,Equity,424598
170000,BaseSalary,424598
Senior,Title,424598
15% base,YearlyBonus,434707
80k,SignBonus,434707
192000,Equity,434707
155000,BaseSalary,434707
High-level synthesis design,Title,434707
?,YearlyBonus,420729
10k,SignBonus,420729
8k,Equity,420729
150k,BaseSalary,420729
SDE,Title,420729
15%,YearlyBonus,432630
25,SignBonus,432630
350,Equity,432630
135,BaseSalary,432630
3,Title,432630
[hide=130]15%[/hide],YearlyBonus,434474
[hide=130]15k[/hide],SignBonus,434474
[hide=130]100k[/hide],Equity,434474
[hide=130]116k[/hide],BaseSalary,434474
SETI,Title,434474
15%,YearlyBonus,431600
50k,SignBonus,431600
200k,Equity,431600
130k,BaseSalary,431600
TC3,Title,431600
0-20%,YearlyBonus,244544
15K,SignBonus,244544
30K,Equity,244544
124K,BaseSalary,244544
61,Title,244544
？,YearlyBonus,425014
0,SignBonus,425014
0,Equity,425014
125000,BaseSalary,425014
Test Engineer,Title,425014
－,YearlyBonus,425488
－,SignBonus,425488
3000,Equity,425488
130k,BaseSalary,425488
Data Engineer,Title,425488
不知道,YearlyBonus,433271
15k,SignBonus,433271
7500,Equity,433271
165k,BaseSalary,433271
ic 3,Title,433271
.03 ~ .05 + RSU refresh,YearlyBonus,433168
30k/25k,SignBonus,433168
40,Equity,433168
120k,BaseSalary,433168
SDE I,Title,433168
,YearlyBonus,433336
,SignBonus,433336
,Equity,433336
,BaseSalary,433336
,Title,433336
25k + 110k value share,YearlyBonus,383230
Null,SignBonus,383230
13k,Equity,383230
181k,BaseSalary,383230
Level 5,Title,383230
none,YearlyBonus,429381
40k,SignBonus,429381
490 share,Equity,429381
150k,BaseSalary,429381
IC3,Title,429381
,YearlyBonus,433383
,SignBonus,433383
,Equity,433383
,BaseSalary,433383
,Title,433383
10%,YearlyBonus,433410
15000,SignBonus,433410
75000,Equity,433410
122000,BaseSalary,433410
Member of Technical Staff,Title,433410
0,YearlyBonus,433401
10k,SignBonus,433401
100k,Equity,433401
130000,BaseSalary,433401
data eng,Title,433401
15%,YearlyBonus,400142
50K,SignBonus,400142
250K,Equity,400142
160K,BaseSalary,400142
senior,Title,400142
0-20%,YearlyBonus,429380
40k,SignBonus,429380
75k,Equity,429380
146k,BaseSalary,429380
61,Title,429380
10%,YearlyBonus,378193
30k+20k,SignBonus,378193
2000,Equity,378193
145k,BaseSalary,378193
SDE,Title,378193
10%,YearlyBonus,378166
50k,SignBonus,378166
200k,Equity,378166
160k,BaseSalary,378166
SDE,Title,378166
0,YearlyBonus,423749
0,SignBonus,423749
50 unit,Equity,423749
150k,BaseSalary,423749
Data Scientist,Title,423749
10%,YearlyBonus,433314
40000,SignBonus,433314
260000,Equity,433314
150000,BaseSalary,433314
Software Engineer,Title,433314
10%,YearlyBonus,428807
n/a,SignBonus,428807
50000 shares,Equity,428807
120k,BaseSalary,428807
software engineer,Title,428807
20%,YearlyBonus,434607
10k,SignBonus,434607
5500一年,Equity,434607
74k,BaseSalary,434607
2,Title,434607
not in contract,YearlyBonus,429401
70K， 62K,SignBonus,429401
92,Equity,429401
144000,BaseSalary,429401
Research Scientist,Title,429401
没问,YearlyBonus,434601
50k,SignBonus,434601
125k,Equity,434601
140k,BaseSalary,434601
SED2,Title,434601
N,YearlyBonus,427933
N,SignBonus,427933
N,Equity,427933
40/h,BaseSalary,427933
Research intern,Title,427933
10%,YearlyBonus,431982
不知道,SignBonus,431982
400,Equity,431982
160,BaseSalary,431982
4,Title,431982
10%,YearlyBonus,311726
10k,SignBonus,311726
10k,Equity,311726
80000,BaseSalary,311726
Data Scientist,Title,311726
20,YearlyBonus,423637
0,SignBonus,423637
0,Equity,423637
150000,BaseSalary,423637
CCB Risk Fraud Modeler Data Scientist Associate,Title,423637
暂时不知道,YearlyBonus,434141
10,SignBonus,434141
无,Equity,434141
90,BaseSalary,434141
营销,Title,434141
25k,YearlyBonus,429567
25k,SignBonus,429567
没上市,Equity,429567
165k,BaseSalary,429567
sde,Title,429567
20%,YearlyBonus,430194
30k,SignBonus,430194
40k,Equity,430194
160k,BaseSalary,430194
Sr,Title,430194
RSU,YearlyBonus,372930
"60000 1st yr, 50000 2nd yr",SignBonus,372930
112,Equity,372930
155000,BaseSalary,372930
SDE II,Title,372930
0~30%,YearlyBonus,433266
100000RMB,SignBonus,433266
80000USD,Equity,433266
500000RMB,BaseSalary,433266
63,Title,433266
N/A,YearlyBonus,432669
50k,SignBonus,432669
$965k,Equity,432669
191000,BaseSalary,432669
Senior Software Engineer,Title,432669
10%,YearlyBonus,433977
30k,SignBonus,433977
40k,Equity,433977
115k,BaseSalary,433977
SDE 1,Title,433977
10% average,YearlyBonus,199230
20000/yr,SignBonus,199230
30000,Equity,199230
105000,BaseSalary,199230
sde1,Title,199230
0-20%,YearlyBonus,430964
20k/2 years,SignBonus,430964
40k,Equity,430964
115k,BaseSalary,430964
sde1,Title,430964
13000,YearlyBonus,428050
15000,SignBonus,428050
7000*21.5,Equity,428050
1300000,BaseSalary,428050
Entry Level,Title,428050
10%-30%,YearlyBonus,435698
5W,SignBonus,435698
20W/4,Equity,435698
17W,BaseSalary,435698
Senior Software Engineer,Title,435698
10-20%,YearlyBonus,385569
35K,SignBonus,385569
130K,Equity,385569
116K,BaseSalary,385569
SDE,Title,385569
30%,YearlyBonus,426805
无,SignBonus,426805
1.7M rmb,Equity,426805
1.3M rmb,BaseSalary,426805
具体不清楚,Title,426805
10%,YearlyBonus,363843
20K,SignBonus,363843
20K,Equity,363843
120K,BaseSalary,363843
SDE I,Title,363843
10%,YearlyBonus,357759
N/A,SignBonus,357759
400000,Equity,357759
160000,BaseSalary,357759
Sr. SDE,Title,357759
Oral offer so I do not know whether I have this,YearlyBonus,321654
Oral offer so I do not know whether I have this,SignBonus,321654
Oral offer so I do not know whether I have this,Equity,321654
105000,BaseSalary,321654
mid level,Title,321654
20k,YearlyBonus,425455
60,SignBonus,425455
640k,Equity,425455
132k,BaseSalary,425455
Research Scientist,Title,425455
10%,YearlyBonus,287426
10000 EUR,SignBonus,287426
40000 EUR,Equity,287426
60000 EUR,BaseSalary,287426
N/A,YearlyBonus,430066
SDE I,Title,287426
N/A,SignBonus,430066
92k,Equity,430066
115k,BaseSalary,430066
SDE2,Title,430066
?,YearlyBonus,290765
10k,SignBonus,290765
"option 90k share (strike price $4.56, current price $11.36)",Equity,290765
130k,BaseSalary,290765
Data Scientist,Title,290765
10%,YearlyBonus,431335
45k,SignBonus,431335
200k/4y,Equity,431335
15.5k,BaseSalary,431335
SDE,Title,431335
10 - 15%,YearlyBonus,311146
50k,SignBonus,311146
450K (按当前估值),Equity,311146
170k,BaseSalary,311146
na,Title,311146
10%,YearlyBonus,432283
10K,SignBonus,432283
400K,Equity,432283
180K,BaseSalary,432283
Senior Data Scientist,Title,432283
15%,YearlyBonus,434536
60000,SignBonus,434536
300000,Equity,434536
145000,BaseSalary,434536
T3,Title,434536
15%,YearlyBonus,432887
[hide=100]15K[/hide],SignBonus,432887
[hide=100]225K[/hide],Equity,432887
[hide=100]130K[/hide],BaseSalary,432887
L3,Title,432887
0%,YearlyBonus,302225
100+100,SignBonus,302225
400k,Equity,302225
150k,BaseSalary,302225
software engineer,Title,302225
10% based on performance,YearlyBonus,307436
20k,SignBonus,307436
200k,Equity,307436
130k,BaseSalary,307436
new grad,Title,307436
15%,YearlyBonus,431043
无,SignBonus,431043
50,Equity,431043
130k,BaseSalary,431043
Software engineer,Title,431043
Unknown,YearlyBonus,432713
Unknown,SignBonus,432713
331000,Equity,432713
130000,BaseSalary,432713
Unknown,Title,432713
15%,YearlyBonus,432568
50000,SignBonus,432568
280000,Equity,432568
135000,BaseSalary,432568
3,Title,432568
10%,YearlyBonus,381246
10k,SignBonus,381246
50k,Equity,381246
108k,BaseSalary,381246
SDE1,Title,381246
0-20% Bonus， 0-13k RSU,YearlyBonus,434002
20k,SignBonus,434002
30k,Equity,434002
127k,BaseSalary,434002
61/62 还不清楚,Title,434002
N/A,YearlyBonus,432695
36K+ 30K,SignBonus,432695
62 share,Equity,432695
"140,000",BaseSalary,432695
SDE II,Title,432695
15%,YearlyBonus,356593
20k,SignBonus,356593
180k,Equity,356593
160k,BaseSalary,356593
Research Scientist,Title,356593
15%,YearlyBonus,431142
0,SignBonus,431142
0,Equity,431142
85000欧,BaseSalary,431142
Site Reliability Engineer,Title,431142
10%,YearlyBonus,366763
50K,SignBonus,366763
240K,Equity,366763
140K,BaseSalary,366763
4,Title,366763
不知道,YearlyBonus,421603
10000,SignBonus,421603
120000,Equity,421603
155000,BaseSalary,421603
Senior,Title,421603
NO,YearlyBonus,412478
45K + 35K,SignBonus,412478
90,Equity,412478
150K,BaseSalary,412478
level 5 (SDE II),Title,412478
没有,YearlyBonus,435381
50k,SignBonus,435381
400k,Equity,435381
170k,BaseSalary,435381
4,Title,435381
0,SignBonus,435109
15%,YearlyBonus,435109
350000,Equity,435109
180000,BaseSalary,435109
n/a,Title,435109
20k,YearlyBonus,413080
20k,SignBonus,413080
0,Equity,413080
200k,BaseSalary,413080
SDE,Title,413080
unknown,YearlyBonus,430056
10k,SignBonus,430056
138k,Equity,430056
140k,BaseSalary,430056
sde,Title,430056
N/A,YearlyBonus,434612
N/A,SignBonus,434612
N/A,Equity,434612
144000,BaseSalary,434612
Quantitative UX researcher,Title,434612
10%-30%,YearlyBonus,435018
5W / 2years,SignBonus,435018
20W,Equity,435018
16.2W,BaseSalary,435018
Senior Software Engineer,Title,435018
30000,YearlyBonus,435233
0,SignBonus,435233
0,Equity,435233
180000,BaseSalary,435233
Software Engineer,Title,435233
15%,YearlyBonus,429643
50k,SignBonus,429643
680k/4y,Equity,429643
165000,BaseSalary,429643
SWE,Title,429643
RSU?,YearlyBonus,377594
"55k, 44k",SignBonus,377594
110 ~ $160k,Equity,377594
155000,BaseSalary,377594
Embedded SDE2,Title,377594
0,YearlyBonus,435799
10k,SignBonus,435799
22.5k,Equity,435799
95k,BaseSalary,435799
Engineer,Title,435799
5%,YearlyBonus,321468
"10,000",SignBonus,321468
0,Equity,321468
"120,000",BaseSalary,321468
SDE new grad,Title,321468
10%,YearlyBonus,437046
50000,SignBonus,437046
160000,Equity,437046
140000,BaseSalary,437046
DS,Title,437046
unknown,YearlyBonus,192010
10K,SignBonus,192010
4K,Equity,192010
120K,BaseSalary,192010
Security Engineer,Title,192010
12%,YearlyBonus,302291
10000,SignBonus,302291
0,Equity,302291
70000,BaseSalary,302291
SDE,Title,302291
"据说top performer很高. 20% cash, 80% equity vested monthly over 3 years",YearlyBonus,289852
没有,SignBonus,289852
8829,Equity,289852
143k,BaseSalary,289852
SDE2,Title,289852
